area,perimeter,inertia11,inertia12,inertia21,inertia22,x,y,density_around,area_around,N,NW,img
4.0,4.414213562373095,0.25,0.25,0.25,0.5,314.5,39.0,16.0,0.0564,75.0,154.0,38.0
19.0,13.828427124746192,1.1911357340720223,-1.1357340720221607,-1.1357340720221607,3.102493074792244,406.42105263157896,41.05263157894737,19.0,0.0832,75.0,154.0,38.0
29.0,24.07106781186548,9.315101070154578,-0.221165279429251,-0.221165279429251,1.1462544589774075,497.82758620689657,39.48275862068966,24.0,0.0932,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,574.0,38.0,13.0,0.0316,75.0,154.0,38.0
6.0,6.242640687119286,0.47222222222222215,-0.13888888888888887,-0.13888888888888887,0.47222222222222215,8.833333333333334,39.833333333333336,25.0,0.058,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,219.33333333333334,39.666666666666664,14.0,0.082,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,257.0,39.0,15.0,0.046,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,520.0,39.0,23.0,0.0912,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,602.0,39.0,15.0,0.0512,75.0,154.0,38.0
11.0,9.035533905932738,0.9752066115702479,-0.6198347107438017,-0.6198347107438017,1.1404958677685952,647.4545454545455,40.63636363636363,16.0,0.0292,75.0,154.0,38.0
14.0,12.449747468305834,1.6377551020408159,-0.6938775510204082,-0.6938775510204082,1.0612244897959184,142.92857142857142,41.714285714285715,19.0,0.0536,75.0,154.0,38.0
5.0,5.207106781186548,0.56,-0.12,-0.12,0.24000000000000005,32.8,41.6,19.0,0.054,75.0,154.0,38.0
12.0,9.621320343559642,0.5208333333333334,-0.10416666666666669,-0.10416666666666669,1.7430555555555554,95.25,42.916666666666664,23.0,0.0548,75.0,154.0,38.0
4.0,4.0,0.25,-0.0,-0.0,0.25,133.5,41.5,24.0,0.1004,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,298.0,41.0,13.0,0.0404,75.0,154.0,38.0
11.0,11.65685424949238,0.9256198347107439,1.2148760330578512,1.2148760330578512,2.4297520661157024,541.7272727272727,43.54545454545455,24.0,0.0764,75.0,154.0,38.0
17.0,13.071067811865476,1.9930795847750866,-0.10380622837370242,-0.10380622837370242,0.9134948096885814,567.6470588235294,42.294117647058826,13.0,0.036,75.0,154.0,38.0
3.0,1.0,0.0,-0.0,-0.0,0.6666666666666666,53.0,43.0,14.0,0.0604,75.0,154.0,38.0
2.0,0.0,0.25,-0.0,-0.0,0.0,203.5,42.0,16.0,0.0808,75.0,154.0,38.0
5.0,5.621320343559642,0.56,-0.2,-0.2,0.4,355.8,43.0,17.0,0.0188,75.0,154.0,38.0
2.0,0.0,0.0,-0.0,-0.0,0.25,419.0,42.5,15.0,0.052,75.0,154.0,38.0
15.0,12.071067811865476,1.7066666666666668,-0.13333333333333333,-0.13333333333333333,0.8888888888888888,478.6,43.666666666666664,25.0,0.0856,75.0,154.0,38.0
12.0,10.035533905932738,1.5,0.08333333333333333,0.08333333333333333,0.7222222222222223,553.0,43.333333333333336,26.0,0.0848,75.0,154.0,38.0
8.0,7.414213562373095,0.609375,0.140625,0.140625,0.609375,583.875,42.875,20.0,0.0536,75.0,154.0,38.0
2.0,0.0,0.0,-0.0,-0.0,0.25,381.0,43.5,18.0,0.056,75.0,154.0,38.0
9.0,8.242640687119284,0.8888888888888888,0.14814814814814814,0.14814814814814814,0.54320987654321,82.33333333333333,45.111111111111114,16.0,0.062,75.0,154.0,38.0
27.0,19.313708498984763,1.9122085048010973,0.027434842249657056,0.027434842249657056,2.834019204389574,157.7037037037037,47.407407407407405,14.0,0.1108,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,216.0,44.0,18.0,0.0488,75.0,154.0,38.0
13.0,10.82842712474619,1.0059171597633136,-0.4082840236686391,-0.4082840236686391,1.1715976331360944,248.3846153846154,45.53846153846154,13.0,0.0368,75.0,154.0,38.0
13.0,10.82842712474619,1.1715976331360947,0.4082840236686391,0.4082840236686391,1.0059171597633136,528.4615384615385,45.38461538461539,21.0,0.084,75.0,154.0,38.0
9.0,7.621320343559642,1.1358024691358024,-0.3950617283950617,-0.3950617283950617,0.54320987654321,141.44444444444446,46.111111111111114,20.0,0.0928,75.0,154.0,38.0
2.0,0.0,0.25,-0.0,-0.0,0.0,168.5,45.0,18.0,0.0956,75.0,154.0,38.0
30.0,25.520815280171306,2.648888888888889,2.2177777777777776,2.2177777777777776,7.315555555555556,217.46666666666667,49.46666666666667,17.0,0.0264,75.0,154.0,38.0
6.0,5.621320343559642,0.5555555555555555,-0.9444444444444443,-0.9444444444444443,2.222222222222222,315.3333333333333,46.666666666666664,10.0,0.0608,75.0,154.0,38.0
6.0,6.414213562373095,1.2222222222222223,0.6111111111111112,0.6111111111111112,0.4722222222222223,450.6666666666667,46.166666666666664,16.0,0.0196,75.0,154.0,38.0
4.0,4.0,0.25,-0.0,-0.0,0.25,88.5,46.5,19.0,0.0604,75.0,154.0,38.0
8.0,7.035533905932738,1.359375,0.109375,0.109375,0.359375,103.125,46.875,23.0,0.0496,75.0,154.0,38.0
12.0,10.621320343559642,0.9097222222222223,0.3541666666666667,0.3541666666666667,1.1875,179.08333333333334,47.25,20.0,0.0728,75.0,154.0,38.0
11.0,9.82842712474619,1.471074380165289,-0.04132231404958678,-0.04132231404958678,0.5123966942148761,191.27272727272728,47.18181818181818,21.0,0.0572,75.0,154.0,38.0
13.0,10.82842712474619,0.6153846153846154,-0.3076923076923077,-0.3076923076923077,1.6923076923076923,289.0,48.0,11.0,0.0536,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,415.0,46.0,14.0,0.0428,75.0,154.0,38.0
21.0,11.65685424949238,3.6780045351473922,-1.986394557823129,-1.986394557823129,2.054421768707483,16.19047619047619,49.57142857142857,16.0,0.0516,75.0,154.0,38.0
14.0,12.621320343559642,1.3877551020408165,-0.673469387755102,-0.673469387755102,1.6377551020408163,363.42857142857144,48.92857142857143,17.0,0.044,75.0,154.0,38.0
11.0,8.414213562373096,0.38016528925619836,-0.20661157024793386,-0.20661157024793386,2.2644628099173554,387.72727272727275,49.09090909090909,16.0,0.1052,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,545.3333333333334,47.666666666666664,21.0,0.072,75.0,154.0,38.0
2.0,0.0,0.25,-0.0,-0.0,0.0,116.5,48.0,23.0,0.0512,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,121.33333333333333,48.333333333333336,26.0,0.0848,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,407.6666666666667,48.333333333333336,16.0,0.0824,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,49.666666666666664,49.666666666666664,18.0,0.0668,75.0,154.0,38.0
2.0,0.0,0.25,-0.25,-0.25,0.25,74.5,49.5,23.0,0.0452,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,261.3333333333333,49.666666666666664,14.0,0.0384,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,94.0,50.0,17.0,0.0768,75.0,154.0,38.0
8.0,7.414213562373095,0.609375,0.140625,0.140625,0.609375,167.875,50.875,23.0,0.0528,75.0,154.0,38.0
22.0,17.65685424949238,1.4318181818181819,0.8409090909090909,0.8409090909090909,3.6714876033057853,292.5,53.68181818181818,12.0,0.0504,75.0,154.0,38.0
17.0,13.071067811865476,1.9930795847750866,-0.6193771626297577,-0.6193771626297577,1.0657439446366783,508.6470588235294,51.588235294117645,25.0,0.0792,75.0,154.0,38.0
13.0,11.86396103067893,1.455621301775148,-0.47337278106508873,-0.47337278106508873,0.8994082840236687,559.9230769230769,51.15384615384615,17.0,0.0524,75.0,154.0,38.0
2.0,0.0,0.0,-0.0,-0.0,0.25,90.0,51.5,20.0,0.066,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,115.0,51.0,21.0,0.0516,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,252.0,51.0,13.0,0.0464,75.0,154.0,38.0
25.0,18.071067811865476,2.1184,0.8063999999999999,0.8063999999999999,2.5344,302.96,53.84,13.0,0.0488,75.0,154.0,38.0
10.0,10.414213562373096,2.25,-0.8,-0.8,0.5599999999999999,469.5,51.8,19.0,0.064,75.0,154.0,38.0
14.0,11.65685424949238,1.5714285714285714,0.2857142857142857,0.2857142857142857,0.8367346938775511,482.0,53.142857142857146,18.0,0.0844,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,175.0,53.0,20.0,0.1124,75.0,154.0,38.0
14.0,11.035533905932738,0.5510204081632654,0.2755102040816326,0.2755102040816326,2.2448979591836737,180.14285714285714,55.42857142857143,26.0,0.0644,75.0,154.0,38.0
4.0,4.621320343559642,0.1875,-0.0,-0.0,0.5,569.25,54.0,25.0,0.042,75.0,154.0,38.0
4.0,4.414213562373095,0.25,-0.25,-0.25,0.5,116.5,55.0,26.0,0.0572,75.0,154.0,38.0
13.0,11.071067811865474,1.408284023668639,-0.25443786982248523,-0.25443786982248523,0.7928994082840237,145.76923076923077,55.76923076923077,27.0,0.0656,75.0,154.0,38.0
10.0,8.82842712474619,2.2399999999999998,-0.86,-0.86,0.8400000000000001,328.6,55.4,10.0,0.0316,75.0,154.0,38.0
4.0,4.0,0.25,-0.0,-0.0,0.25,362.5,54.5,13.0,0.044,75.0,154.0,38.0
17.0,14.071067811865476,2.57439446366782,0.1384083044982699,0.1384083044982699,0.7335640138408305,397.11764705882354,55.1764705882353,18.0,0.0564,75.0,154.0,38.0
22.0,17.692388155425117,1.471074380165289,0.5082644628099173,0.5082644628099173,2.6859504132231407,491.72727272727275,56.63636363636363,25.0,0.1116,75.0,154.0,38.0
9.0,8.82842712474619,0.9876543209876544,0.30864197530864196,0.30864197530864196,0.617283950617284,501.1111111111111,54.77777777777778,29.0,0.072,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,595.0,54.0,17.0,0.0212,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,516.0,55.0,24.0,0.0808,75.0,154.0,38.0
16.0,13.65685424949238,1.21484375,-0.44140625,-0.44140625,1.65234375,553.3125,57.1875,18.0,0.0848,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,408.6666666666667,56.666666666666664,17.0,0.0504,75.0,154.0,38.0
9.0,8.82842712474619,0.6172839506172839,-0.30864197530864196,-0.30864197530864196,0.9876543209876544,544.2222222222222,57.111111111111114,19.0,0.0828,75.0,154.0,38.0
2.0,0.0,0.25,-0.0,-0.0,0.0,548.5,56.0,23.0,0.07,75.0,154.0,38.0
6.0,6.242640687119286,0.47222222222222227,-0.13888888888888887,-0.13888888888888887,0.47222222222222215,16.166666666666668,58.166666666666664,24.0,0.058,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,24.0,57.0,24.0,0.0632,75.0,154.0,38.0
8.0,8.242640687119286,0.9375,-0.46875,-0.46875,0.609375,31.25,58.125,23.0,0.07,75.0,154.0,38.0
5.0,5.207106781186548,0.56,-0.12,-0.12,0.24000000000000005,59.8,57.6,24.0,0.0648,75.0,154.0,38.0
22.0,15.899494936611665,1.225206611570248,-0.051652892561983486,-0.051652892561983486,2.663223140495868,68.04545454545455,59.86363636363637,24.0,0.0688,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,99.0,57.0,25.0,0.0664,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,120.0,57.0,24.0,0.0592,75.0,154.0,38.0
8.0,7.414213562373095,0.609375,0.140625,0.140625,0.609375,122.875,57.875,26.0,0.08,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,161.0,57.0,18.0,0.1076,75.0,154.0,38.0
8.0,8.414213562373096,0.234375,-0.0,-0.0,1.5,357.625,59.0,14.0,0.0412,75.0,154.0,38.0
16.0,13.071067811865476,1.234375,0.1328125,0.1328125,1.43359375,573.875,58.9375,17.0,0.0504,75.0,154.0,38.0
16.0,12.82842712474619,1.83984375,-0.44140625,-0.44140625,1.02734375,210.3125,59.1875,19.0,0.0676,75.0,154.0,38.0
8.0,6.414213562373095,0.75,0.375,0.375,0.75,232.0,59.5,13.0,0.054,75.0,154.0,38.0
5.0,5.207106781186548,0.56,-0.12,-0.12,0.24000000000000005,476.8,58.6,12.0,0.028,75.0,154.0,38.0
3.0,1.0,0.0,-0.0,-0.0,0.6666666666666666,541.0,59.0,24.0,0.088,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,305.0,59.0,11.0,0.0496,75.0,154.0,38.0
6.0,6.242640687119286,0.47222222222222227,-0.13888888888888887,-0.13888888888888887,0.47222222222222215,328.1666666666667,60.166666666666664,11.0,0.0548,75.0,154.0,38.0
6.0,5.414213562373095,0.5555555555555555,-0.2777777777777778,-0.2777777777777778,0.5555555555555557,348.3333333333333,59.666666666666664,14.0,0.0432,75.0,154.0,38.0
5.0,5.621320343559642,0.4,-0.2,-0.2,0.56,394.0,59.8,20.0,0.0612,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,503.3333333333333,59.333333333333336,27.0,0.11,75.0,154.0,38.0
13.0,10.071067811865476,1.455621301775148,-0.9822485207100592,-0.9822485207100592,1.408284023668639,199.07692307692307,62.23076923076923,19.0,0.0668,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,320.0,60.0,15.0,0.0316,75.0,154.0,38.0
4.0,4.0,0.25,-0.0,-0.0,0.25,398.5,60.5,21.0,0.0504,75.0,154.0,38.0
5.0,5.207106781186548,0.24000000000000005,-0.12,-0.12,0.56,643.6,60.8,15.0,0.0292,75.0,154.0,38.0
6.0,5.414213562373095,0.5555555555555555,-0.2777777777777778,-0.2777777777777778,0.5555555555555557,26.333333333333332,61.666666666666664,26.0,0.0788,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,285.0,61.0,14.0,0.0436,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,468.6666666666667,61.333333333333336,25.0,0.05,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,597.6666666666666,61.666666666666664,17.0,0.046,75.0,154.0,38.0
11.0,10.035533905932738,1.5206611570247934,0.5619834710743801,0.5619834710743801,1.1404958677685952,625.4545454545455,62.63636363636363,11.0,0.0284,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,184.33333333333334,62.666666666666664,20.0,0.058,75.0,154.0,38.0
6.0,6.0,0.25,-0.0,-0.0,0.6666666666666666,267.5,63.0,19.0,0.0584,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,34.666666666666664,63.333333333333336,23.0,0.0744,75.0,154.0,38.0
4.0,4.0,0.25,-0.0,-0.0,0.25,44.5,63.5,22.0,0.068,75.0,154.0,38.0
8.0,8.242640687119286,0.609375,-0.46875,-0.46875,0.9375,76.125,64.25,22.0,0.0624,75.0,154.0,38.0
6.0,6.242640687119286,0.47222222222222215,-0.13888888888888887,-0.13888888888888887,0.47222222222222215,91.83333333333333,63.833333333333336,22.0,0.0528,75.0,154.0,38.0
2.0,0.0,0.25,-0.0,-0.0,0.0,117.5,63.0,24.0,0.0596,75.0,154.0,38.0
7.0,6.82842712474619,0.5714285714285714,-0.2857142857142857,-0.2857142857142857,0.5714285714285714,131.0,64.0,24.0,0.0908,75.0,154.0,38.0
21.0,14.82842712474619,1.1020408163265305,-0.46938775510204084,-0.46938775510204084,2.6258503401360542,147.57142857142858,65.42857142857143,25.0,0.0836,75.0,154.0,38.0
4.0,4.621320343559642,0.1875,-0.0,-0.0,0.5,213.25,64.0,19.0,0.0552,75.0,154.0,38.0
7.0,7.656854249492381,0.489795918367347,-0.30612244897959184,-0.30612244897959184,0.8163265306122448,264.2857142857143,64.42857142857143,16.0,0.0476,75.0,154.0,38.0
2.0,0.0,0.25,-0.0,-0.0,0.0,367.5,63.0,15.0,0.0584,75.0,154.0,38.0
4.0,4.0,0.25,-0.0,-0.0,0.25,438.5,63.5,10.0,0.016,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,494.6666666666667,63.333333333333336,24.0,0.104,75.0,154.0,38.0
10.0,8.207106781186548,0.6900000000000001,0.18000000000000002,0.18000000000000002,0.9600000000000002,564.9,64.2,24.0,0.0844,75.0,154.0,38.0
2.0,0.0,0.25,-0.0,-0.0,0.0,634.5,63.0,14.0,0.0352,75.0,154.0,38.0
8.0,6.621320343559642,0.5,-0.0,-0.0,1.0,86.0,66.0,25.0,0.0704,75.0,154.0,38.0
12.0,10.65685424949238,0.9166666666666666,-0.16666666666666666,-0.16666666666666666,1.138888888888889,486.5,65.83333333333333,24.0,0.0564,75.0,154.0,38.0
6.0,6.242640687119286,0.47222222222222215,-0.13888888888888887,-0.13888888888888887,0.47222222222222215,533.8333333333334,65.83333333333333,25.0,0.0736,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,633.0,65.0,13.0,0.0292,75.0,154.0,38.0
2.0,0.0,0.0,-0.0,-0.0,0.25,161.0,66.5,20.0,0.0548,75.0,154.0,38.0
13.0,11.86396103067893,1.455621301775148,-0.47337278106508873,-0.47337278106508873,0.8994082840236687,206.92307692307693,67.15384615384616,19.0,0.0612,75.0,154.0,38.0
6.0,6.0,0.25,-0.0,-0.0,0.6666666666666666,245.5,67.0,15.0,0.048,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,57.333333333333336,67.33333333333333,23.0,0.0704,75.0,154.0,38.0
6.0,6.242640687119286,0.47222222222222227,-0.13888888888888887,-0.13888888888888887,0.47222222222222215,302.1666666666667,68.16666666666667,15.0,0.0564,75.0,154.0,38.0
6.0,6.207106781186548,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.4722222222222223,347.0,68.16666666666667,16.0,0.0484,75.0,154.0,38.0
5.0,5.207106781186548,0.56,0.12,0.12,0.24000000000000005,352.8,67.4,17.0,0.0384,75.0,154.0,38.0
15.0,11.621320343559642,0.5955555555555556,0.44,0.44,2.5066666666666664,395.06666666666666,69.6,19.0,0.106,75.0,154.0,38.0
3.0,1.0,0.0,-0.0,-0.0,0.6666666666666666,522.0,68.0,24.0,0.0832,75.0,154.0,38.0
11.0,9.621320343559642,1.9008264462809914,-0.47107438016528924,-0.47107438016528924,0.512396694214876,33.09090909090909,68.81818181818181,22.0,0.0704,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,64.0,68.0,24.0,0.0536,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,216.33333333333334,68.66666666666667,19.0,0.0628,75.0,154.0,38.0
2.0,0.0,0.25,-0.0,-0.0,0.0,319.5,68.0,14.0,0.0488,75.0,154.0,38.0
35.0,23.27817459305202,5.758367346938775,0.12408163265306124,0.12408163265306124,1.964081632653061,366.1142857142857,71.08571428571429,16.0,0.0512,75.0,154.0,38.0
4.0,4.0,0.25,-0.0,-0.0,0.25,399.5,68.5,19.0,0.0552,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,45.0,69.0,24.0,0.0664,75.0,154.0,38.0
12.0,9.242640687119284,0.7222222222222223,0.4444444444444444,0.4444444444444444,1.7430555555555554,80.33333333333333,71.08333333333333,22.0,0.0528,75.0,154.0,38.0
8.0,8.242640687119286,0.609375,-0.46875,-0.46875,0.9375,111.875,70.75,26.0,0.0516,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,194.0,69.0,16.0,0.068,75.0,154.0,38.0
12.0,10.242640687119284,0.8541666666666666,-0.08333333333333333,-0.08333333333333333,1.0555555555555556,237.25,70.33333333333333,14.0,0.0524,75.0,154.0,38.0
7.0,6.82842712474619,0.4897959183673469,-0.0,-0.0,0.5714285714285714,481.7142857142857,70.0,22.0,0.0484,75.0,154.0,38.0
6.0,6.242640687119286,0.47222222222222227,-0.13888888888888887,-0.13888888888888887,0.47222222222222215,540.1666666666666,70.16666666666667,21.0,0.0896,75.0,154.0,38.0
2.0,0.0,0.25,-0.0,-0.0,0.0,630.5,69.0,17.0,0.0296,75.0,154.0,38.0
6.0,6.0,0.6666666666666666,-0.0,-0.0,0.25,127.0,70.5,23.0,0.0452,75.0,154.0,38.0
2.0,0.0,0.0,-0.0,-0.0,0.25,134.0,70.5,21.0,0.1176,75.0,154.0,38.0
24.0,17.899494936611667,3.3055555555555554,1.1388888888888888,1.1388888888888888,1.5763888888888893,297.8333333333333,72.41666666666667,15.0,0.0516,75.0,154.0,38.0
7.0,7.656854249492381,0.4897959183673469,-0.30612244897959184,-0.30612244897959184,0.8163265306122449,603.7142857142857,71.57142857142857,13.0,0.0356,75.0,154.0,38.0
3.0,1.0,0.6666666666666666,-0.0,-0.0,0.0,245.0,71.0,17.0,0.0588,75.0,154.0,38.0
5.0,5.207106781186548,0.24000000000000005,-0.12,-0.12,0.56,266.6,71.8,15.0,0.0616,75.0,154.0,38.0
12.0,9.621320343559642,1.7430555555555556,0.42361111111111116,0.42361111111111116,0.5763888888888888,416.0833333333333,72.08333333333333,16.0,0.0388,75.0,154.0,38.0
9.0,7.621320343559642,1.1358024691358024,0.3950617283950617,0.3950617283950617,0.54320987654321,497.44444444444446,71.88888888888889,27.0,0.0892,75.0,154.0,38.0
9.0,8.035533905932738,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.8888888888888888,505.3333333333333,72.33333333333333,26.0,0.1036,75.0,154.0,38.0
18.0,15.65685424949238,4.9043209876543195,-0.79320987654321,-0.79320987654321,1.1265432098765429,589.3888888888889,73.38888888888889,16.0,0.0572,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,618.0,71.0,15.0,0.0256,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,16.0,72.0,26.0,0.076,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,21.0,72.0,23.0,0.0696,75.0,154.0,38.0
7.0,7.207106781186548,0.2448979591836735,0.12244897959183672,0.12244897959183672,1.0612244897959184,472.57142857142856,73.71428571428571,9.0,0.1028,75.0,154.0,38.0
6.0,6.414213562373095,0.6666666666666666,-0.6666666666666666,-0.6666666666666666,0.9166666666666666,517.0,73.5,23.0,0.0744,75.0,154.0,38.0
3.0,1.2071067811865475,0.22222222222222224,0.3333333333333333,0.3333333333333333,0.6666666666666666,610.3333333333334,73.0,15.0,0.028,75.0,154.0,38.0
13.0,11.035533905932738,1.4437869822485208,0.3136094674556213,0.3136094674556213,1.2544378698224852,152.69230769230768,75.23076923076923,18.0,0.1084,75.0,154.0,38.0
31.0,20.692388155425117,1.5920915712799169,-0.9812695109261186,-0.9812695109261186,5.215400624349635,209.38709677419354,76.54838709677419,14.0,0.0784,75.0,154.0,38.0
8.0,7.207106781186548,0.609375,0.421875,0.421875,0.984375,387.125,74.375,21.0,0.0676,75.0,154.0,38.0
19.0,14.48528137423857,1.3130193905817173,0.09141274238227144,0.09141274238227144,1.8781163434903045,477.94736842105266,75.26315789473684,24.0,0.1064,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,487.3333333333333,74.33333333333333,26.0,0.1028,75.0,154.0,38.0
11.0,11.485281374238571,0.6115702479338843,-0.03305785123966943,-0.03305785123966943,1.471074380165289,550.4545454545455,75.72727272727273,24.0,0.06,75.0,154.0,38.0
4.0,4.621320343559642,0.1875,-0.0,-0.0,0.5,115.75,76.0,25.0,0.0528,75.0,154.0,38.0
6.0,6.207106781186548,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.47222222222222215,185.0,75.83333333333333,17.0,0.0784,75.0,154.0,38.0
5.0,5.207106781186548,0.56,0.12,0.12,0.24000000000000005,247.8,75.4,19.0,0.05,75.0,154.0,38.0
14.0,11.65685424949238,1.1071428571428572,-0.14285714285714285,-0.14285714285714285,1.1428571428571428,352.5,77.0,15.0,0.0352,75.0,154.0,38.0
15.0,13.828427124746192,1.9822222222222223,1.582222222222222,1.582222222222222,2.248888888888889,458.8666666666667,77.13333333333334,19.0,0.024,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,498.0,75.0,25.0,0.1244,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,545.0,75.0,17.0,0.0856,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,607.0,75.0,15.0,0.0312,75.0,154.0,38.0
19.0,14.65685424949238,1.113573407202216,-0.17451523545706368,-0.17451523545706368,2.243767313019391,24.210526315789473,78.42105263157895,24.0,0.0748,75.0,154.0,38.0
16.0,13.071067811865476,1.734375,0.734375,0.734375,1.234375,411.875,78.125,16.0,0.0588,75.0,154.0,38.0
4.0,4.414213562373095,0.5,-0.25,-0.25,0.25,435.0,76.5,18.0,0.0432,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,531.0,76.0,22.0,0.0748,75.0,154.0,38.0
23.0,19.27817459305202,3.591682419659735,0.19659735349716445,0.19659735349716445,3.1001890359168245,573.1304347826087,78.17391304347827,17.0,0.0712,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,-0.11111111111111112,-0.11111111111111112,0.22222222222222224,282.6666666666667,77.33333333333333,15.0,0.0564,75.0,154.0,38.0
4.0,4.621320343559642,0.5,-0.0,-0.0,0.1875,378.0,77.75,18.0,0.0552,75.0,154.0,38.0
3.0,3.414213562373095,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.22222222222222224,423.6666666666667,77.66666666666667,15.0,0.056,75.0,154.0,38.0
29.0,20.106601717798213,2.6706302021403086,0.657550535077289,0.657550535077289,2.525564803804994,492.13793103448273,79.51724137931035,25.0,0.1056,75.0,154.0,38.0
9.0,8.0,0.6666666666666666,-0.0,-0.0,0.6666666666666666,17.0,79.0,29.0,0.0704,75.0,154.0,38.0
20.0,14.242640687119286,1.4899999999999998,0.31500000000000006,0.31500000000000006,1.8275000000000001,42.1,80.15,23.0,0.064,75.0,154.0,38.0
3.0,1.0,0.0,-0.0,-0.0,0.6666666666666666,215.0,79.0,20.0,0.0624,75.0,154.0,38.0
4.0,4.621320343559642,0.5,-0.0,-0.0,0.1875,468.0,78.75,14.0,0.0248,75.0,154.0,38.0
5.0,5.207106781186548,0.24000000000000005,-0.12,-0.12,0.56,498.6,78.8,26.0,0.0768,75.0,154.0,38.0
1.0,0.0,0.0,-0.0,-0.0,0.0,642.0,78.0,15.0,0.0252,75.0,154.0,38.0
2.0,0.0,0.0,-0.0,-0.0,0.25,63.0,79.5,23.0,0.0688,75.0,154.0,38.0
5.0,5.207106781186548,0.56,-0.12,-0.12,0.24000000000000005,195.8,79.6,19.0,0.07,75.0,154.0,38.0
